@relation 'optdigits-weka.filters.unsupervised.instance.Randomize-S42_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.9-A5-M20'

@attribute -0.273input3-0.26input59-0.234input11-0.232input10-0.221input4... numeric
@attribute 0.259input6+0.254input15-0.245input61+0.234input7+0.234input14... numeric
@attribute '0.321input44+0.29 input45+0.267input36+0.254input37-0.254input39...' numeric
@attribute '0.238input62+0.22 input21+0.211input29-0.196input52+0.195input54...' numeric
@attribute '0.28 input50-0.265input56-0.239input63+0.229input42-0.222input16...' numeric
@attribute -0.286input19-0.278input26-0.259input27+0.256input50+0.221input16... numeric
@attribute '0.32 input53+0.273input24+0.233input16-0.215input43+0.197input18...' numeric
@attribute -0.302input13-0.28input22-0.273input52-0.253input53-0.221input12... numeric
@attribute -0.257input51-0.244input16+0.239input2+0.235input64-0.234input8... numeric
@attribute -0.352input41-0.305input49-0.269input33-0.222input6+0.213input2... numeric
@attribute 0.276input33+0.276input41+0.257input17+0.251input25+0.221input24... numeric
@attribute 0.323input17+0.257input25-0.25input60-0.233input56+0.224input62... numeric
@attribute -0.4input48-0.298input17-0.284input25-0.254input56+0.234input37... numeric
@attribute 0.278input28-0.264input17-0.261input46+0.236input27-0.225input25... numeric
@attribute -0.474input33+0.397input57+0.312input32+0.302input49-0.248input41... numeric
@attribute -0.371input25+0.349input5-0.255input17+0.246input32+0.239input10... numeric
@attribute 0.386input57-0.34input32-0.234input5-0.227input56-0.221input24... numeric
@attribute -0.363input37-0.273input46-0.252input22-0.243input38-0.239input30... numeric
@attribute 0.729input9-0.29input25-0.224input58-0.172input2-0.15input12... numeric
@attribute -0.376input9+0.328input8-0.23input12+0.224input16+0.222input26... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
-3.045729,1.122434,0.645629,0.082681,-0.346903,0.030414,-0.425022,-1.962776,-0.04765,-1.00316,0.11837,1.77114,0.734175,-0.533567,-0.485219,1.999704,0.398958,-0.002886,-0.823674,-0.442418,2
-3.382401,-3.990416,3.600753,0.905187,-5.626202,-0.372508,4.649696,-2.065243,3.518133,-2.034764,-1.754001,-2.174734,0.09048,1.687856,0.749119,-2.246836,-1.641695,-0.522935,1.086647,0.874079,1
3.598925,-0.846595,0.780386,-1.886773,-0.333316,-0.505693,-1.443507,-0.574764,1.924768,-0.014223,0.532032,0.126674,1.423013,-0.12029,0.954388,-0.392415,0.474591,-0.228312,0.216272,-0.218068,4
3.390456,2.771185,-0.940299,1.287901,-0.651399,-1.535194,1.852273,0.067487,0.866174,-0.341546,-1.171176,-0.353547,-1.058315,1.732447,-0.289834,-1.930314,1.127926,1.186412,0.846729,-1.541423,9
-0.260249,-0.300404,-2.993946,1.654754,0.291264,-1.794798,0.351723,-0.274188,-0.195906,1.220356,1.975742,-0.637607,0.08483,1.225086,-0.434238,0.353156,0.671759,-1.387319,-0.244576,0.673673,9
2.541365,-2.266749,-3.706321,-2.394877,0.768631,-0.689246,-0.013697,-1.660689,-0.511981,0.907239,-0.561334,-1.129602,-0.975153,-0.109867,-0.497076,0.026308,-0.884704,-0.520835,-0.085542,0.253685,0
0.352072,2.571676,-4.192173,0.256703,0.435296,2.750763,0.365498,-0.260032,-1.067051,-1.021988,-2.049821,-0.26564,-0.905119,0.168494,0.430776,-2.535467,-1.403426,0.39355,0.480981,-1.325683,9
-1.462578,2.50178,1.357334,-0.483816,1.037302,1.028062,-2.809934,0.342263,1.356771,1.367929,2.148815,0.301182,0.319288,0.257334,0.264236,0.275535,0.680177,0.725237,0.763948,0.970382,7
-1.606947,1.461505,-3.280143,2.817508,0.315392,0.253258,-0.704108,-0.97288,-0.583506,0.241488,0.447967,-0.792044,-0.640559,-1.686693,0.292515,1.023725,0.448746,0.472399,-0.119861,-0.115683,3
0.963114,-3.604722,-1.280608,-0.671892,-0.184288,-0.585645,-1.238718,1.483506,-0.65598,0.205627,1.012001,0.256118,-0.103201,0.146122,-0.158243,0.439877,0.557014,-0.050458,-0.055785,0.740598,6
-1.951674,0.275946,-2.768318,1.417645,0.380686,0.211355,-0.417384,1.093745,1.326927,0.663621,1.991541,0.906499,0.585172,0.66654,0.045117,-0.052084,0.612193,0.769384,0.676557,0.704734,9
-2.825003,0.456056,-1.460724,2.873125,-0.424942,1.230007,-1.554715,1.177037,-0.784729,-0.209247,1.252663,0.017879,0.653699,-0.560929,0.671083,-0.425076,-0.21975,0.906125,-0.074716,-0.221706,3
0.601193,3.486203,1.290681,-0.735088,-0.225447,-0.125679,-3.057023,-0.799295,0.627122,-0.503522,1.377669,0.216002,0.24398,0.731246,0.499787,0.294149,-0.342315,1.250821,0.127358,-0.299141,7
6.14775,4.797548,-1.212091,-2.288452,-5.480924,3.150786,4.7974,0.28356,-2.912153,1.449467,-1.089559,1.005645,-0.587674,-1.154761,-0.597305,0.078351,0.702013,0.892722,0.471873,0.64553,7
4.73883,-1.806839,1.964738,-0.269924,1.372664,-0.729402,-0.695009,-0.19088,1.518266,1.49088,0.986361,-0.483058,0.288964,-0.538465,0.311361,0.417838,0.256197,-0.519497,0.201458,0.642297,4
-3.673311,-0.584946,1.320629,-0.998374,-1.143779,-0.281281,0.950186,-1.373321,0.304745,-0.378066,0.249117,1.159448,1.697319,0.310819,0.455479,-0.476794,1.252797,0.921601,0.45948,0.301084,2
4.177992,2.865554,-1.549453,1.93096,-0.391553,-1.495189,2.106876,0.266616,-0.011941,-0.157761,-1.290691,-0.398892,-1.29494,2.11701,-1.010648,-1.730517,0.18273,-0.12092,0.132325,-1.708049,9
-1.797129,-0.279726,-4.273332,1.354732,-0.138302,0.971671,-1.41684,-1.249329,-1.341853,0.470055,1.338544,0.227001,-0.827782,2.079865,-0.798561,-0.657541,0.036986,-0.11855,0.156428,-0.141503,9
0.506049,0.013034,1.544352,2.325877,0.800033,-1.862939,-0.540525,-0.400842,-1.928078,0.684848,0.865333,-0.527584,-0.360435,0.263953,-0.600278,0.768268,0.734679,-0.977172,-0.545856,-0.172373,8
4.654503,-2.55074,0.773681,1.475623,2.701869,1.197498,0.189323,0.469338,1.494462,0.788729,-1.674379,1.342449,-0.320628,-0.57961,-0.045091,-0.301393,-0.154562,1.18144,1.075481,0.712869,4
2.924112,2.482373,0.220069,0.663867,-0.93431,-2.357641,0.964247,0.459941,0.750213,-1.543937,-1.042382,-0.319752,-0.40983,0.381313,0.025814,0.212722,0.671685,-0.052713,-0.358074,-0.899044,9
5.652488,0.372805,-0.390377,-2.224981,-2.12981,-0.112512,2.726302,0.373571,0.456087,1.52701,1.476764,-0.424188,1.829888,1.274458,0.56954,0.090134,-1.33651,-1.469453,-0.944044,-1.380224,4
2.648055,1.274204,2.343843,4.974768,2.214054,-1.0095,0.648026,1.280941,0.841857,-0.372472,-0.975458,1.338728,0.363525,0.432173,-0.37527,0.566129,-0.515284,-0.046698,-0.254985,0.850013,1
-0.092009,0.992673,4.942302,0.819553,0.235195,-0.742012,-0.362462,-0.598767,-0.821497,1.084835,1.345521,-0.18531,0.011867,-0.513401,0.582102,-0.458021,0.45227,2.303539,0.590676,-0.823802,1
-2.010867,0.43365,-3.958697,2.116339,0.49152,0.202318,-0.026514,-0.096453,1.268396,0.407799,1.584013,1.304759,0.403547,1.277746,-0.063654,-0.908767,0.764783,1.270284,1.321297,0.905781,9
-1.369765,1.8025,-0.487791,2.625182,1.100616,-0.399062,0.078413,-0.649729,-0.15788,0.434093,0.471544,-0.422588,0.533485,-2.500273,0.739002,1.636163,0.267723,0.307814,0.025502,0.389726,3
0.678857,0.509185,-0.43913,0.307202,-0.219226,-1.418843,-0.564236,1.631017,-1.424172,-2.134046,-0.822658,0.795492,0.552091,0.95879,-0.594893,0.386261,-1.054905,-1.182708,-0.737564,0.081404,8
-0.295088,-1.579927,-0.707439,0.33199,0.241724,-1.360573,-1.379511,1.325868,-1.158866,-0.341792,1.43389,0.411866,0.071731,1.287948,-1.013498,1.078104,0.198374,-1.747896,-0.442127,1.053287,8
0.265449,-4.767831,1.808392,-1.636025,-1.689001,-0.429349,-0.011093,1.222163,-0.53346,-0.649603,-0.911156,0.631538,1.336409,-0.042777,0.113442,-0.130499,0.413225,-0.623131,-0.233486,-0.560891,6
-3.829322,0.137407,-0.989464,1.028555,2.19589,1.288672,1.15444,2.662619,0.485923,1.371647,0.495401,-0.544899,0.015829,-0.47885,0.315852,-0.217541,-0.294112,-0.182645,-0.033093,0.490663,3
1.444441,-4.774416,2.424189,1.689323,-1.568045,0.368942,-1.127955,0.912774,-0.087159,1.280698,0.588195,-1.307572,-2.594772,-0.578378,-1.286972,2.190817,0.235896,-1.17339,-0.576944,0.897252,6
-2.928289,0.803902,-3.120897,1.908221,0.015539,1.877235,-1.542954,0.916178,0.019645,-0.736304,1.027338,0.494315,0.475255,0.283596,0.718363,-0.99235,-0.458866,1.058682,0.754156,-0.083222,3
2.927732,-1.112539,1.885007,-0.191747,-0.736517,-2.445539,1.174747,0.611752,1.818114,0.443661,0.78327,0.1602,0.853253,0.566571,0.606709,-0.029409,1.26319,0.188479,-0.15807,-0.500637,4
1.396856,-3.296383,-4.033288,-0.043711,0.483132,0.699563,-0.449984,-1.081822,0.088431,0.104252,-1.012338,0.53486,-0.385179,-0.242109,-0.014873,-0.011821,0.192327,0.105751,-0.349172,-0.03906,0
1.178024,5.448791,0.069263,-2.178984,-4.043099,2.15895,0.575198,1.294942,-1.66022,0.358346,-0.313132,1.741036,0.397882,2.293525,-0.942157,-3.185746,2.818535,-0.87528,2.571581,2.226267,4
-2.644134,-1.074202,-0.203833,1.993071,-0.778339,0.403111,0.091918,0.216505,-1.051292,1.71535,1.377042,-1.108886,0.785676,-1.197395,0.962036,-0.800462,1.705291,0.347684,0.355203,-0.515482,3
2.192389,0.191037,4.169384,1.940508,2.600834,-0.290206,-1.024966,-0.158501,-0.824361,-0.603469,-1.190082,1.532628,-0.291711,0.739517,-0.86798,0.622164,-0.75069,-0.360122,-0.235471,1.026493,1
-2.474366,-2.164955,1.244826,1.365299,0.362961,0.381133,-0.555068,0.172188,-2.671545,1.065044,0.513772,-0.596459,0.524672,0.201723,-0.262951,-0.444353,0.404798,-1.735411,-0.264242,0.300998,8
-1.939999,2.625344,0.217805,-2.048103,0.702213,-0.578984,-0.923634,0.447212,-0.602821,-1.296039,-0.023941,0.165042,0.543888,1.672338,-0.308782,-0.960394,-1.935884,0.436775,0.509394,0.061006,8
1.610192,1.77763,-2.994915,2.413915,-0.167242,-2.466715,1.410304,0.717336,-0.220591,-0.634181,-0.158502,-0.838332,-1.209375,0.135038,-0.458216,0.489156,0.892126,-0.551667,-0.108891,0.271715,9
3.278669,1.627208,1.609098,4.597837,2.531628,-0.538206,-0.243157,1.102959,1.330463,-0.388064,-0.515427,1.404305,0.822616,0.554624,-0.236024,0.54157,-0.933878,-0.613831,-0.185202,1.253492,1
-1.293037,0.129221,2.674423,0.565974,1.248897,-1.328963,0.347608,-1.378674,-1.657807,1.503951,0.399124,-0.910686,0.502464,0.138772,-0.667665,0.451581,0.038623,-1.982788,-0.495526,-0.068746,1
-1.44086,-0.945319,0.621381,-0.870021,-0.908928,-2.037683,0.531184,-0.14792,-0.188627,-0.75024,0.964967,0.757352,1.804754,0.999489,-0.202471,0.750187,0.494184,-2.205047,-0.232693,0.69885,8
0.499919,1.148247,-2.082077,1.998738,-0.701124,-1.098134,0.360297,0.311186,0.002989,-1.430039,-0.749455,-0.187201,0.422089,-1.881188,0.84269,0.932108,0.375622,0.311204,-0.655923,-0.872847,3
-3.848646,-1.232874,-0.285451,1.829554,-0.964662,0.664589,0.757291,0.457338,-0.157758,0.719981,1.39462,0.545839,1.495477,-0.466244,0.366339,0.082608,1.646346,-0.682922,0.391454,0.07259,3
2.354397,1.115242,2.036864,4.261028,1.867837,-0.203834,0.103336,1.945364,1.920469,-0.488941,-1.025025,1.816259,1.100902,1.027943,0.193334,-0.887715,-0.153727,0.832468,0.790368,1.245653,1
0.854975,-3.509298,0.084763,-1.390279,-0.444161,0.115243,-1.45891,2.061988,-1.044663,-0.37989,-0.246631,-0.315817,0.923425,-1.591502,0.611151,0.535319,-0.356332,-0.381006,-0.391066,-0.190903,6
-0.304273,-1.792714,-2.357083,2.952518,0.357905,1.445979,-0.873756,-1.545086,-1.355776,0.276761,0.168118,0.720318,-2.014815,1.784428,-1.203325,-0.30111,0.534056,0.493424,-0.237342,-0.28877,9
-0.800628,-1.187281,-0.883527,1.271335,-2.417844,2.664411,-0.476275,-3.919415,1.059112,-0.933803,-2.227418,-1.123931,-0.951435,-1.477829,0.268271,0.53301,-2.177504,-0.577054,-0.512472,-0.654986,2
0.550031,-2.552382,-5.508442,-2.739706,0.35245,0.933495,-0.510054,-1.605165,0.560644,-0.473423,-0.022958,1.080319,-0.510462,-0.231731,-0.386805,0.879946,-0.869257,0.632436,-0.121808,0.767508,0
0.983619,-4.600968,1.790059,-0.608395,-0.887109,-0.597501,-0.297083,1.747782,-0.721358,-0.72731,-0.480446,0.791926,0.258574,-0.250181,-0.404131,0.954745,0.19547,-0.113906,-0.448123,-0.157902,6
-0.230415,1.217173,2.216159,-2.560873,2.619828,1.629096,-0.448922,0.850171,-0.388561,-0.023592,-1.790483,-0.618174,-2.301913,-0.095166,0.151322,-1.358463,-0.923401,1.977838,0.457969,-0.363505,8
-1.396223,1.05407,1.611222,0.057342,2.251673,0.15713,-0.453856,0.031156,-1.915572,-0.112693,-1.207299,-0.391126,0.077115,0.78396,-0.156995,-1.141973,-1.616423,-0.829675,-0.301807,-0.043088,8
3.330309,5.637347,-0.254263,-1.816597,-2.456477,2.324901,-1.742077,-1.314775,0.488262,0.079071,-1.058619,0.007469,-0.781262,-1.064944,-0.285849,0.274454,0.775939,-0.673493,-0.274392,-0.894248,7
5.733744,-3.229033,1.362507,-0.844993,4.108072,1.660174,0.672548,-0.330022,1.126999,0.488371,-1.606961,0.508443,-0.600655,-0.118961,0.39933,-0.487793,-0.617645,-0.886897,0.773858,1.545478,4
-1.354604,2.662257,-2.359953,2.271665,1.352507,0.421647,-0.44971,0.134903,0.612926,0.604796,0.558666,-0.933015,-0.335061,-1.248424,0.704343,0.092404,-0.283082,1.237676,0.610251,-0.01046,3
0.127022,0.163924,4.933758,0.483008,0.377851,-0.798276,-0.360293,-0.809655,-1.21076,1.16265,0.98189,0.219638,-0.280928,0.034233,0.136197,-0.624991,0.763366,2.279705,0.687577,-0.830302,1
-4.706588,-0.119323,1.19499,-1.218325,0.346068,0.476589,2.323874,-1.650626,1.612902,0.64016,-0.672696,1.439726,1.207432,0.507308,-0.250536,0.327371,1.553435,-1.119221,-0.642785,0.241962,2
-0.036953,-0.053376,-2.632852,2.523678,1.314383,0.845391,0.496542,-1.30934,-2.10207,-0.672529,-1.565667,-0.199706,-1.405612,1.125003,-0.174487,-1.071391,0.155178,-0.925327,-0.135952,-0.594804,9
1.780236,3.358586,0.846258,0.742605,-0.10575,-0.45194,-0.613825,-0.874169,1.191302,-0.274848,0.155931,0.66402,0.53267,0.364659,0.012172,0.663085,0.184859,-0.071325,-0.178616,-1.13413,7
6.05559,-0.313036,-0.124694,-0.850517,-1.515862,1.447433,2.225245,1.011885,0.685618,2.382915,1.362909,-0.043424,1.683862,0.792964,0.87593,-0.354104,-1.477945,-0.181877,-0.510007,-2.061115,4
0.508037,-1.354353,-2.689739,-1.609122,1.364643,-0.714917,0.603824,-2.549264,0.95806,0.843456,0.162655,0.107525,1.291773,-0.678898,0.397906,0.045719,0.460167,-0.880636,0.581715,1.716121,0
-0.751269,0.7699,-0.34851,1.17971,-1.229606,0.964532,-0.080767,-2.745094,1.307634,-0.671247,-1.411277,-0.331403,1.001723,-2.056551,1.172472,0.385641,-0.046433,0.2816,-0.454386,-1.077815,2
1.572243,-3.399836,-2.401357,-1.297118,-0.045536,-1.110494,-0.54064,-0.537535,-0.465748,-0.263176,-0.522252,0.582449,-0.691534,-0.221614,-0.404607,0.419563,0.119842,1.112741,-0.200119,-0.01779,0
2.519689,0.083938,1.65483,4.993924,1.396915,-2.21521,1.905217,0.735255,1.071091,-0.223816,-0.776739,1.103587,0.205521,1.333714,-0.674234,0.545185,0.45111,-0.780591,-0.607196,0.71558,1
0.344457,-1.760097,-4.819457,-2.583366,0.775952,0.400232,-0.487245,-0.699279,0.139959,-0.674181,-0.414871,0.674618,0.147597,0.460933,0.110434,-0.406893,-1.330619,0.427244,0.340877,0.911393,0
3.522314,4.530779,0.090496,-1.54306,-3.782668,1.272881,2.167658,-1.878142,-1.666957,0.65266,-1.507613,0.296543,-0.351288,-0.751948,-0.741666,-0.722299,1.504097,-0.255854,0.23329,-0.688568,7
1.915959,7.4475,-0.046416,-2.289595,-4.253067,2.497756,0.530876,-0.962829,-1.595524,-0.721792,-1.693389,0.935503,-0.415165,-1.651556,-0.714279,0.192077,1.673681,-0.530245,0.380787,0.86954,7
-0.654221,1.170173,1.792509,-1.201317,-0.292794,-0.668579,-0.473035,-1.415287,-0.380515,-0.372865,0.101094,0.236166,1.510311,0.684377,0.107277,-0.119621,-0.032256,-1.129698,-0.125536,-0.570348,8
-1.277435,4.085095,2.302202,-1.583917,-0.740838,0.074801,1.555566,-0.018364,-1.222243,0.299269,-1.281132,-0.944555,-0.85072,-0.783024,-0.280257,-0.921228,0.654943,1.002274,0.48769,-0.236995,5
-0.591647,1.731018,1.843047,-0.891047,1.378603,0.660677,-3.01067,-0.507379,-0.008834,1.093213,1.703692,-0.672406,0.127737,-0.896722,0.270486,0.762365,0.12771,-0.213404,0.613005,1.443111,7
0.370974,-1.535488,-4.700575,-1.385651,0.474401,0.41773,-0.429099,-1.048047,-0.322723,-0.514056,-0.944656,0.739389,-0.379099,-0.069825,-0.249912,0.072329,-0.724415,0.493314,-0.329492,0.508794,0
2.470311,1.748767,0.167106,0.010758,0.020152,1.023527,-3.002923,-1.421872,0.73073,0.3284,0.615682,-0.254929,0.911237,-1.802431,0.465568,1.3423,-0.58162,-1.607229,-0.880396,-0.256286,7
-2.064615,0.683741,-1.562552,2.062595,-0.114486,-0.574397,0.069855,-0.045444,-0.399038,-0.345549,0.870639,0.097164,0.62459,-1.256134,0.498454,1.113879,0.737385,0.132107,-0.154501,0.154289,3
1.035491,0.069557,2.60996,3.264411,0.734581,-2.693494,1.677719,0.117039,-0.18071,-0.367932,-0.123849,0.513859,-0.262792,0.640553,-0.759741,1.335037,0.414941,-0.369647,-0.789404,0.463199,1
0.426035,-4.514228,0.694937,-0.935878,-1.381082,0.547564,-1.135974,2.091667,-1.00904,0.499716,-0.067091,-0.296715,0.842458,-0.256451,0.532826,-1.065929,0.722413,-0.460962,0.153368,-0.969865,6
1.753433,1.859152,0.153246,-0.770838,0.782511,0.43809,-2.662546,-2.396131,0.896187,0.718133,0.872467,-0.536549,0.655864,-1.564028,0.395288,1.654857,-0.363383,-1.315144,-0.515373,0.29773,7
-1.593597,2.092953,-2.349562,2.75445,0.589228,0.006558,-0.291337,0.606604,-0.248488,-1.195503,-0.379279,-0.432112,0.856203,-1.813784,1.190862,0.145596,-0.867827,0.932553,0.100795,0.098203,3
-6.524988,-0.726457,1.712245,-3.863794,1.192865,2.258091,2.677681,1.783834,1.685063,2.49122,-1.35254,0.925491,-1.041896,0.625054,-1.434176,-0.068023,0.912992,-0.176056,-1.084968,-2.434913,2
3.473301,-0.986439,1.096772,1.335818,4.011433,2.968109,-0.23608,0.209021,0.676476,0.18032,-1.719063,1.705865,-0.768125,0.690563,0.583859,-1.581619,-0.8195,0.944467,1.72995,1.104425,4
-1.986147,-1.243438,-0.796515,1.872512,0.125417,-0.382641,-0.078235,2.029002,-1.033833,-0.86837,0.881694,0.76794,0.342455,0.542988,-0.130313,-0.058383,-0.372779,0.603269,0.569919,0.722989,8
5.150747,-3.621169,-0.105739,-2.136563,1.296852,0.128038,0.229966,-0.252735,1.857567,0.61979,-0.806141,-0.031947,0.147983,-1.310036,0.918314,0.106398,-0.233016,0.635841,0.511588,0.197155,4
1.640869,6.211369,0.474632,-1.460793,-1.891402,1.600088,-2.43605,0.802384,0.038706,-0.799195,-0.438445,0.114431,-0.974399,0.617829,-0.291668,-0.828089,0.37777,0.509546,0.479323,0.034457,7
0.765618,-4.41999,0.284946,-2.157678,-1.160455,-0.161272,-0.711542,0.990212,-0.769249,-0.14713,-0.694431,-0.099377,1.26292,-1.075769,0.7904,-0.599338,0.450996,-0.138518,0.199731,-0.772286,6
0.608014,-2.042689,-3.336198,-2.723097,1.555442,0.358341,0.145596,-2.356523,-0.4035,0.106834,-1.348887,-0.316473,-0.299541,-0.522818,-0.055768,-0.088476,-0.343502,-0.732929,0.287544,0.746838,0
0.864164,5.403764,0.21276,-0.998328,-0.658659,1.348447,-2.585461,0.714393,0.979701,-0.446355,-0.441362,-1.207922,0.02288,-0.908185,0.287894,0.14368,-0.58664,-1.487639,-0.521197,-0.609809,7
1.033872,-0.473952,-2.149945,-0.603466,1.723239,1.177891,-0.795827,-0.040472,-0.407811,0.236335,-1.264874,-0.527376,0.019345,-0.261724,0.482192,-1.486966,-1.804394,0.67751,0.825295,0.045926,0
3.086775,1.29257,2.237902,4.595324,2.761116,0.478569,-0.730431,1.512147,0.85815,-0.66732,-1.139674,1.980271,0.708532,0.520689,-0.435827,0.062391,-0.738937,-0.645629,0.168287,1.404513,1
-4.591352,-1.208107,1.745051,-2.181576,-0.448918,0.113395,1.922849,-0.404875,0.655039,-0.034707,-0.150302,1.563182,0.73455,0.997464,-0.296638,-0.186942,1.268656,0.487079,0.381535,0.056229,2
1.170699,5.181449,0.741451,0.204963,-0.869119,0.984286,-2.417234,0.28492,0.207459,-0.514423,-0.0158,0.400543,-1.02859,0.98826,-0.277099,-1.03959,1.009398,1.063793,0.764802,0.020149,7
0.4095,5.8471,0.369313,-1.53474,-1.286326,1.624728,-3.362739,0.462595,0.597478,-0.432427,-0.245666,-0.50769,-0.906605,0.100049,-0.092938,-0.730473,0.755926,0.143948,0.297289,0.019233,7
5.988068,-0.807269,-0.258119,1.335971,0.088211,-0.810361,1.689275,0.407281,1.783864,1.858502,0.443888,0.366384,-0.406577,0.949003,-0.554757,0.579483,-0.003587,-0.457766,-0.834998,-1.210251,4
-1.38253,-0.768026,-2.676739,3.653849,-0.196412,0.622729,-0.329685,-0.650716,-0.848238,0.891662,0.70006,0.032773,0.206666,0.686916,0.132526,-1.684636,0.942484,0.503627,0.418263,-0.886523,9
-2.667192,0.965153,1.828862,-2.503818,0.148939,-1.82209,1.777334,-0.250689,-0.684597,-0.093982,0.116881,-0.962502,-0.526238,-0.765947,-0.280646,1.079725,-0.410189,1.261849,0.404217,-0.750856,5
2.951468,0.535841,2.167547,3.914857,1.927931,-1.538137,0.893148,1.41685,2.149491,-0.771529,-0.894745,1.823698,0.550374,1.370797,-0.391493,0.198269,-0.414145,0.686905,0.051967,1.754692,1
-1.342464,1.847763,-0.061581,-1.316265,0.686878,-1.746813,1.933415,1.245926,0.791879,0.954831,-0.229911,-2.974553,-0.780776,-0.685533,0.753305,-0.675553,0.187611,0.453611,0.06786,-0.413299,5
-2.986094,-2.597207,3.944395,1.499189,-4.115517,0.965662,2.970343,-2.013645,1.737598,-1.171656,-1.96832,-1.725151,1.232198,0.28031,1.546771,-2.931754,-1.518635,0.520049,0.885255,-0.932284,1
4.939376,4.824219,-0.437517,0.692365,-3.309655,1.010864,3.580065,1.080297,-0.990779,-0.117181,-1.903301,1.347359,-0.605376,1.157593,-1.078104,-2.000492,1.759658,0.359333,1.079452,-0.074929,9
-2.831421,-0.107151,-1.391114,1.372142,0.25612,0.240943,-0.002796,-0.093823,-0.889471,0.673241,1.045154,-0.581354,1.390263,-1.366723,1.276776,-0.557991,0.516791,0.301344,0.625693,0.603297,3
-1.894754,1.408686,1.915507,-3.036928,-0.235073,-1.362882,0.034911,0.070696,-1.076398,-0.714755,0.112529,-1.369075,-0.760111,-0.241979,0.39548,-0.079859,-0.265749,1.934806,0.697107,-0.504036,5
0.141122,-0.888886,-0.583925,0.683946,-1.131394,-1.604136,-1.290438,0.023733,-0.151876,-0.447318,1.580391,0.217049,0.321485,1.064196,-0.536118,1.569242,1.168007,-2.230965,-0.997572,0.296058,8
0.459765,-0.117562,1.079023,0.738298,2.489573,1.279763,-0.678284,1.204466,-2.29486,-1.909607,-1.451167,-0.580634,-0.207634,-0.41505,1.256043,-1.385928,-1.742861,-0.765518,0.313523,-0.07972,8
1.034123,-4.68181,1.700401,-1.920775,-0.453492,-0.158838,-0.346432,0.897137,-1.257537,-0.070726,-1.293175,0.065756,1.189044,-0.712452,0.225695,-0.541336,0.148539,-0.710226,0.057488,-0.61761,6
2.326843,4.102188,-1.878531,0.236897,-0.999142,-1.211071,0.742715,-0.258302,0.615259,-1.011942,-0.490977,-0.581021,0.225841,0.837817,-0.119048,-0.57575,-0.20187,-1.026552,-0.101024,-0.808839,9
-4.288748,0.856187,-0.817994,1.326289,1.952016,1.043075,1.455497,1.441093,0.77244,3.015545,0.839135,-0.961165,0.48444,-0.894583,-0.083833,0.037499,0.517088,-1.290227,-0.349067,-0.271362,3
0.086403,-4.462417,-1.074808,-2.305201,-0.468729,1.016953,-0.987971,2.163674,-0.349828,-0.725967,-0.606851,0.420457,1.823876,-0.665948,1.118017,-1.471467,-0.294801,-0.102971,0.493974,0.103276,6
-1.721708,0.571971,-4.7043,0.786023,0.071855,-0.157832,0.143872,0.610861,1.10353,0.056895,1.719655,0.631985,0.311716,1.357073,-0.280425,0.050788,-0.184885,-0.111901,0.353429,0.254159,9
-2.755976,3.238907,-3.612344,1.809355,-0.078495,2.554818,0.22085,1.435514,1.043962,-0.064992,-1.177094,-0.024725,-0.140053,-2.025557,-0.275613,1.070619,-0.413257,-1.265,-1.60396,-1.363391,3
1.319168,-2.905635,-0.811983,-0.853592,-0.76003,-0.619832,-1.199582,2.216337,-0.624566,-0.865599,-0.398214,0.289998,0.070936,-1.348334,0.508552,0.837225,0.029592,1.122011,-0.418992,-0.395371,6
1.091219,-2.356822,-3.441905,-1.030441,-0.324349,-0.728617,0.99714,0.089092,1.502898,-1.010073,-0.771639,2.597742,-0.987756,-0.121812,-1.135545,2.512498,0.383835,1.046547,-0.476079,-0.273639,0
-3.692781,0.065245,1.085156,-0.271903,-0.833072,-0.137732,1.352014,-2.201522,0.788275,-0.733046,-0.055525,1.451388,1.529549,-0.890607,0.41962,0.966368,0.994973,0.800962,0.292304,0.555269,2
-1.517269,1.677447,2.518794,-2.418218,-0.408694,-1.152138,-0.076136,-0.179389,-0.847425,0.061088,-0.19154,-1.902733,-0.63737,-0.613707,0.585661,-0.801081,-0.010702,2.356377,0.639258,-0.876405,5
0.634073,3.132649,-0.619327,0.741278,-0.862425,-0.069722,-0.317639,1.375672,-0.984835,-1.285045,-1.13281,-0.742596,0.805077,-0.694323,0.210409,-0.254284,-1.110519,-1.422639,-0.603439,-0.890368,3
2.158441,6.488095,0.524433,-1.126081,-2.135832,0.729409,-0.328724,-0.391931,-0.796531,-0.747805,-0.697922,-0.434278,-0.920663,1.194529,-0.793326,-1.024524,-0.065611,-0.246096,0.088878,-0.783757,7
-4.839364,0.625069,0.692808,0.899361,-0.746002,2.171046,2.078815,-2.808983,3.036308,0.835804,-1.312602,-0.217744,1.480371,-1.363764,0.644566,0.027337,-0.127073,-0.754832,-0.782132,-0.47171,2
-0.110925,3.213972,1.469827,-0.607995,0.177285,-0.03541,-2.547513,-1.320874,0.793851,0.731394,1.827463,-0.720261,0.395158,-0.280454,0.798011,0.426968,-0.060493,0.812141,0.250689,0.273457,7
-0.937092,0.136075,-1.168906,-0.749316,0.520074,-2.572334,1.462609,1.005159,-0.316222,-0.163888,0.0238,-1.420765,0.012685,-0.038857,0.176161,-0.139402,0.121525,0.028885,0.464952,1.464473,5
